"url","Headline","body","time","hourmin","hour","min","month","day","year","published_at"
"http://en.people.cn//n3/2019/0602/c90000-9583638.html","U.S. tariff impact on China's foreign investment inflow controllable: MOC","
        
	BEIJING, June 1 (Xinhua) -- The U.S. additional tariffs on Chinese products have limited impact on China's foreign investment inflow, according to the Ministry of Commerce (MOC).

	U.S. investment took a tiny share of China's total foreign direct investment, which only stood at about 4.2 percent by the end of 2018, Chinese vice commerce minister Wang Shouwen said in an interview Friday.

	China, on the other hand, has huge market appeal thanks to its large scale and a growing middle-income community. China's social retail sales are catching up with the United States, Wang said.

	The U.S. tariff hike has limited impact on foreign enterprises which seek long-term growth and need the Chinese market, he said, adding they are upbeat on development opportunities as the huge market grows with sound economic fundamentals.

	Wang said there were cases of some export-oriented and labor-intensive foreign enterprises transfering production capacity overseas, but they only made up a limited share.

	Transfering production capacity might reduce some costs, but could also face other uncertainties in terms of local industrial development, economic environment, labor quality as well as risks of U.S. trade restriction measures, Wang said.

	Foreign firms enjoy good opportunities and a rosy future for cooperation and development in China as China will continue to expand market access and improve business environment, he said.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","09:32  June 02  2019","09:32",9,32,6,2,2019,2019-06-02 09:32:00
"http://en.people.cn//n3/2019/0601/c90000-9583629.html","China to issue white paper on China-US economic, trade talks stance","
        
	

	China will issue a white paper about its stance on economic and trade talks with the United States Sunday morning.

	The white paper, titled China's Position on the China-US Economic and Trade Consultations, will be released at 10 am on June 2 by the State Council Information Office, which will also hold a press conference.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","15:57  June 01  2019","15:57",15,57,6,1,2019,2019-06-01 15:57:00
"http://en.people.cn//n3/2019/0531/c90000-9583334.html","CIFTIS opens up new space for service trade","
        
	

	A visitor interacts with a robot at the 2019 China International Fair for Trade in Services (CIFTIS) on May 29. (Photo/Xinhua)

	The 2019 China International Fair for Trade in Services (CIFTIS) opened on May 28 in Beijing, continuing to promote China’s international service trade as the country pursues greater opening-up.

	The CIFTIS, which was named China (Beijing) International Fair for Trade in Services, has a new name this year.

	Under the theme of “openness, innovation, intelligence and integration”, the 2019 CIFTIS has an exhibition area of 165,000 square meters, and will hold 246 forums, conferences and business talks to explore opportunities brought about by service trade for global economic development.

	Reports confirm that the event attracts 7,998 companies and institutions, including 614 transnational corporations and famous companies in service trade, and 63 companies in the Fortune Global 500 list.

	Data showed that China further trimmed its negative list for foreign investment to loosen market entrance for foreign investors in 2018, and the data also showed that China utilized $91.9 billion of foreign investment in the service sector, accounting for 68.1 percent of the country’s total utilized foreign investment.

	China continues to open up the service sector, which is an important action for the country to pursue a new round of high-level opening-up, Chinese Minister of Commerce Zhong Shan said at the opening ceremony of the event.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","10:30  May 31  2019","10:30",10,30,5,31,2019,2019-05-31 10:30:00
"http://en.people.cn//n3/2019/0531/c90000-9583265.html","Commentary: China will withstand hard times of trade war","
        
	BEIJING, May 30 (Xinhua) -- Given China's well-designed economic plan, unswerving pursuit of high-quality development, and consistent opening-up, the Chinese economy will come through the challenges and risks brought by the trade war.

	The United States has unilaterally escalated the situation, based on groundless accusations and unreasonable suspicions. However, faced with pressure from the United States, China's economy has enough confidence and resilience to defend itself.

	Upholding a new vision for development, China has been highlighting innovative, coordinated, green, open and inclusive approaches in its economic development with emerging driving forces to keep steady economic growth.

	For instance, China has been shifting its growth model to one relying more on consumption, which has contributed over 75 percent of China's GDP growth.

	A total of 195 million domestic tourist trips were made during this year's four-day May Day holiday, which shows the consumption potential of China's market.

	China's shift in the economic structure not only shields the country from the external challenges but also provides opportunities for the economies that are willing to cooperate fairly with China.

	Those who expect a heavy blow to China's economy from the trade war will be disappointed to see that external pressure will fail to shake the country's sound economic fundamentals.

	Thriving high-tech industries also added to China's resilience. Considering that the country has abundant industrial raw materials in store, there is enormous potential for China to develop high-end manufacturing industries.

	By heavily investing in technological innovation, the city of Baotou, north China's Inner Mongolia Autonomous Region, has upgraded its rare earth processing industries. Instead of selling the materials at low prices, the city, home to over 80 percent of China's rare earth resources, can benefit far more from high-tech products made from rare earth.

	In sharp contrast to the United States' protectionist moves, China has adhered to opening up to foreign investors, who have voiced their confidence in China. More than 13,000 foreign-invested enterprises were set up in China during the first four months this year.

	It is worth noting that during the period, investment from the United States has increased by 24.3 percent year on year. The U.S. companies, whom the U.S. government claimed to protect, have made their stance clear.

	The hard times caused by the trade war will not last forever, as with solid internal growth momentum and broad confidence from the outside, China will withstand any challenge and eventually triumph over trade bullying from the United States.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","09:08  May 31  2019","09:08",9,8,5,31,2019,2019-05-31 09:08:00
"http://en.people.cn//n3/2019/0531/c90000-9583105.html","U.S. experts warn tariffs would diminish investment, hamper productivity growth","
        
	WASHINGTON, May 29 (Xinhua) -- The U.S.-initiated tariff conflict with China will substantially diminish investment and undermine productivity growth if staying in place for longer, experts from a Washington-based think tank have said.

	Adam Posen, president of the Peterson Institute for International Economics (PIIE), said at a press briefing on Tuesday that if the United States goes full out on the tariffs, the direct impact would be overall increases in inflation, with low income households hit harder than others.

	Despite an expected drag on growth, Posen, drawing on works by his colleagues, said the impact of additional tariffs could be partially offset by fiscal or monetary measures in both countries, so the direct effects are ""meaningful but not huge.""

	However, in the medium term, the effects on investment and productivity growth are ""substantial,"" he said.

	""Removing the attractiveness of foreign direct investment not just in supply chains but in branded goods and in business services ... is significant,"" Posen said.

	In the long run, Posen said, ""you can end up with a very substantial disruption to the most productive parts of the U.S. economy for a couple of years.""

	Nicholas Lardy, a senior fellow at the think tank, said he does not see a significant impact on China's GDP growth this year.

	Lardy, who has written several books on the Chinese economy, said it would probably be ""not so smart"" for companies to massively move supply chains away from China, because it would be difficult to find a place that could ""absorb that big an increase.""

	In addition to economic impact, Posen said the United States, by imposing tariffs, has sent a ""disruptive"" message to China and other countries, which could ""divide the world"" on important issues.

	The group of experts, who visited China earlier this month, are also concerned about increased frictions on the investment and high tech fronts.

	""The broader tech conflict is much more harmful on the engine of the U.S. economy,"" Posen said, noting that the U.S. administration's ""broad export control regime"" would likely impede cross border technology flows.

	Such frictions may also make it harder for the United States and China to close a deal, as the depth of mistrust is growing, said Jeffrey Schott, a senior fellow at the PIIE.

	""Clearly we are much further away from a deal than we were at the end of April,"" he said, yet adding that he does not think ""the door is shut.""

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","07:19  May 31  2019","07:19",7,19,5,31,2019,2019-05-31 07:19:00
"http://en.people.cn//n3/2019/0531/c90000-9583104.html","Progress in China-U.S. trade talks largely depends on U.S. attitude and sincerity: MOC","
        
	BEIJING, May 30 (Xinhua) -- Whether or not China and the United States can make progress in their trade negotiations largely depends on the attitude and sincerity of the U.S. side, said China's Ministry of Commerce (MOC) on Thursday.

	The consultations can continue only on the basis of equality and mutual respect, MOC spokesperson Gao Feng said at a press conference.

	The wrong practice by the U.S. side of escalating trade frictions and spreading them to other fields has seriously damaged the basis and atmosphere of the consultations, Gao said, noting that ""the responsibility lies entirely with the U.S. side.""

	As for some recent remarks made by the U.S. on the negotiations, Gao said that the information from the U.S. side has been somewhat inconsistent, which called into question its sincerity.

	Gao said that China has always believed that cooperation is the only correct choice for China and the United States.

	There are principles for cooperation and a bottom line for consultation, he said.

	""The Chinese side will never accept any agreement that undermines national sovereignty and dignity. China will never give in on major issues of principle,"" Gao said.

	If an agreement is to be reached, the U.S. side needs to show its sincerity, properly address the core concerns raised by the Chinese side and continue consultations on the basis of equality and mutual respect, he said.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","07:19  May 31  2019","07:19",7,19,5,31,2019,2019-05-31 07:19:00
"http://en.people.cn//n3/2019/0530/c90000-9582849.html","Chinese photovoltaic industry thriving despite US tariff","
        
	

	On May 27, 2019, electrician inspected the grid-connected equipment at the photovoltaic power plant on the hill near Yangying Village, Lai’an County, Anhui Province. (Photo by Song Weixing with People’s Daily Online)

	A US tariff on China-made photovoltaic (PV) power products will have little effect on the nation’s PV industry thanks to an expanding domestic market and robust global demand, experts said.

	On May 9, the US announced a 25 percent tariff on $200 billion worth of Chinese imports, including PV products. However, Chinese observers said that the industry will remain strong despite the tariff, as the US only represents a small fraction of China’s PV exports, and China has already established other markets with strong demand.

	In the first four months of this year, China’s exports of PV products rose 81 percent year-on-year to 20.6 gigawatts (GW), according to a report released by the China Chamber of Commerce for Import and Export of Machinery and Electronic Products (CCCME). According to the report, the biggest export markets included the Netherlands, Vietnam, India and Australia.

	“Due to anti-dumping and countervailing sanctions imposed by the US, the US market has been contracting for Chinese PV exports in recent years,” Lin Boqiang, director of the China Center for Energy Economics Research at Xiamen University, told the Global Times, “Also, US’s demand for PV products has always been relatively weak because of its supply of cheap natural gas.”

	The US began imposing anti-dumping and countervailing duties on Chinese PV products since 2011 and trade volume has declined ever since. In 2018, only 61 megawatts of PV modules were exported to the US, according to CCCME.

	Lin also said that because of the duties in the US, a good number of Chinese PV companies that targeted the US market have shifted manufacturing to other countries including Southeast Asian and European countries to avoid US sanctions.

	The boom in PV exports in the first four months is also thanks to the termination of anti-dumping and countervailing sanctions in the EU, which has become the biggest export market for China, Lin said.

	According to a report by the CCCME, free trade of PV products between China and the EU resumed in September 2018, and bilateral trade volume doubled in the following quarter. The shift in the EU contributed 3.54 GW to China’s total PV exports in the first quarter increasing 957.7 percent year-on-year.

	“The EU has a growing demand for PV products because it has one of the highest environmental standards in the world,” Lin said. “Likewise the domestic market for PV models is also growing. One can predict China’s PV export market will continue its robust growth in the coming years.” 

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","09:16  May 30  2019","09:16",9,16,5,30,2019,2019-05-30 09:16:00
"http://en.people.cn//n3/2019/0530/c90000-9582834.html","China tells U.S. not to politicize currency exchange rates","
        
	BEIJING, May 29 (Xinhua) -- China hopes the United States will respect facts and market laws, and refrain from politicizing the issue of currency exchange rates, a Foreign Ministry spokesperson said on Wednesday.

	""China has repeatedly advised the U.S. to act according to multilateral international rules instead of unilaterally assessing other countries' currency exchange rates,"" spokesperson Lu Kang said at a daily press briefing.

	Lu's comments came after the U.S. Treasury Department said on Tuesday that no major trading partner of the U.S., including China, met the standard of currency manipulation, though it put China, Germany, Ireland, Italy, Japan, the Republic of Korea, Malaysia, Singapore and Vietnam on its ""monitoring list.""

	""Whether a country manipulates its currency or not, is not decided by the United States,"" Lu said, adding that international institutions had authoritative evaluations on the exchanges rates of countries around the world.

	China will steadfastly deepen the market-oriented reform of its currency exchange rate, continue to improve the floating exchange rate system based on the market supply and demand and with reference to a basket of currencies, and work to keep the renminbi exchange rate basically stable, reasonable and balanced, Lu said.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","09:06  May 30  2019","09:06",9,6,5,30,2019,2019-05-30 09:06:00
"http://en.people.cn//n3/2019/0529/c90000-9582676.html","Shares of rare earth stocks surge after China indicates it may use them against US","
        
	Shares of China's rare earth-related firms rallied significantly on Wednesday after China indicated that it may use the minerals as powerful weapons against the US amid an escalating trade war between the world's two largest economies.

	Hong Kong-listed shares of China Rare Earth Holdings Ltd soared by more than 30 percent in morning trading, while JL MAG Rare-Earth Co Ltd, rose by the daily 10-percent limit to a record high. China Northern rose by 8.68 percent as of close on Wednesday.

	On Tuesday night, a spokesperson from the National Development and Reform Commission (NDRC), China's top planner, said, ""You asked whether rare earths will become China's countermeasures against the US. What I can tell you is that if anyone wants to use products made of China's rare-earth exports to contain China's development, the people of Ganzhou and across China will not be happy with that.""

	The comment was viewed by many as a signal that China might use its rare earths as a weapon to contain the US as trade tensions between the two intensified.

	The People's Daily also published an editorial on Wednesday, emphasizing that the US shouldn't ""underestimate China's ability to fight the trade war."" The statement is deemed by the analysts as a clear-cut warning that China's rare earths will be used as a weapon.

	China dominates global supply chains. The country accounted for at least 71 percent of mined output last year, with the percentage for processed rare earth compounds even higher, and the US sourced 80 percent of its rare earth imports from China from 2014 to 2017, according to statistics from the US government.

	Rare earth minerals are a group of 17 elements used in production in a huge number of sectors, including oil refining, electronics, and the glass industry. It is vital for many US industries.

	On May 20, Chinese President Xi Jinping visited JL MAG Rare-Earth Co, a Ganzhou-based high-tech company specializing in research and development (R&D) on permanent rare-earth magnetic materials, to learn about the company's operations and the development of the rare earth industry, the Xinhua News Agency reported.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","16:12  May 29  2019","16:12",16,12,5,29,2019,2019-05-29 16:12:00
"http://en.people.cn//n3/2019/0529/c90000-9582647.html","Huawei files motion to challenge US government as it eyes swift end to its law suit","
        
	Huawei Technologies Co filed a motion for summary judgment on Wednesday Beijing time, as the Chinese tech company aims to speed up its lawsuit against the US government over a ban that bars federal agencies from using its products.

	The Chinese tech heavyweight asked a court in Plano, Texas, where it filed the case, to declare the US ban on its products unconstitutional. It also called on the US government to halt its state-sanctioned campaign against Huawei over alleged cybersecurity fears.

	Banning Huawei using cybersecurity as an excuse ""will do nothing to make networks more secure. It provides a false sense of security, and distracts attention from the real challenges we face,"" said Song Liuping, Huawei's chief legal officer. The company sued the US government in March.

	""Politicians in the US are using the force of an entire nation to go after a private company,"" Song noted. ""This is not normal. It's almost never seen in history.""

	

	Huawei's chief legal officer Song Liuping. [Provided to chinadaily.com.cn]

	""The US government has provided no evidence to show that Huawei is a security threat. There is no gun, no smoke. Only speculation,"" Song added.

	The US has launched a crackdown on Huawei, including adding the Chinese company to a trade blacklist which banned Huawei from accessing any US technologies without special approval. It accused the company of posing risks to its national security. Huawei has repeatedly denied the accusations and said these charges were not supported by any factual evidence.

	Song also said adding Huawei to the trade blacklist ""sets a dangerous precedent. Today, it is telecoms and Huawei. Tomorrow, it could be your industry, your company, your consumers,"" he said.

	Huawei filed the lawsuit against the US government in a district court in Plano, Texas, where Huawei has its American headquarters. Huawei said that part of the 2019 National Defense Authorization Act is unconstitutional because it singles out Huawei. The act bans government agencies from contracting with Huawei or companies that use the company's equipment.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","15:39  May 29  2019","15:39",15,39,5,29,2019,2019-05-29 15:39:00
"http://en.people.cn//n3/2019/0529/c90000-9582600.html","U.S. Treasury says no major trading partner manipulates currency","
        
	WASHINGTON, May 28 (Xinhua) -- The U.S. Treasury Department said on Tuesday that no major trading partner of the United States meets the standard of currency manipulation.

	In its Semiannual Report on International Economic and Exchange Rate Policies to the U.S. Congress, the Treasury Department concluded that no major U.S. trading partner met the criteria to be labeled as a currency manipulator during the four quarters ending December 2018.

	However, it put China, Germany, Ireland, Italy, Japan, South Korea, Malaysia, Singapore and Vietnam on its ""monitoring list,"" which means foreign exchange policies of these countries will bear close attention of the U.S. government.

	The Treasury Department called on China to take necessary steps to avoid ""a persistently weak currency,"" noting that improved economic fundamentals and structural policy settings would underpin a stronger renminbi (RMB) over time.

	Liu Guoqiang, vice governor of the People's Bank of China, said last week that China is ""capable and confident"" of keeping the RMB exchange rate generally stable on a reasonable and balanced level.

	Adam Posen, president of Peterson Institute for International Economics, a Washington, D.C.-based think tank, said earlier on Tuesday that it's ""pretty close to absurd"" to accuse China of currency manipulation as China basically has not manipulated the currency for years.

	In the report, the Treasury Department reviewed and assessed the policies of an expanded set of 21 major U.S. trading partners, whose bilateral goods trade with the United States exceeds 40 billion U.S. dollars annually. Previously, it only covered the 12 largest trading partners.

	The department also revised and updated the thresholds it uses to assess where unfair currency practices or imbalanced macroeconomic policies may be emerging.

	As one of the criteria, countries with a current account surplus equivalent to at least 2 percent of its gross domestic product (GDP), down from 3 percent previously, will be labeled as a currency manipulator.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","14:45  May 29  2019","14:45",14,45,5,29,2019,2019-05-29 14:45:00
"http://en.people.cn//n3/2019/0528/c90000-9582221.html","Chinese US ambassador reiterates balanced talks as the only answer to trade war","
        
	

	On May 24, 2019, Ambassador Cui Tiankai had an interview with Bloomberg TV’s Bloomberg Day break: Americas. (Photo from the official website of Embassy of the People’s Republic of China in the United States of America)

	Chinese Ambassador to the US, Cui Tiankai, recently called the Trump administration measures against Huawei “unusual,” among other things.

	“Can the US actually deprive people of the right to benefit from technology? I don’t think so. Does Washington really have the interests of the American people in mind? I don’t think so, either,” Cui said during an exclusive interview with Bloomberg TV.

	Cui stressed for greater Sino-US cooperation, and refuted rumors of a potential China-US “technology war.” Cui questioned the US measures aimed at Huawei under the pretext of national security.

	He also denied suspicions that Americans have supposedly held over the Chinese tech company’s status as a privately-owned entity, indicating there was no evidence of this as it’s been clear Huawei is a privately held company.

	Cui refuted rumors that a “technological war” was imminent between the two countries and stressed that both sides should seek greater cooperation and collaboration with one another.

	

	The term “trade war” is never positive, Cui explained, and added that trade is centered on the idea of mutual benefit and war is a form of mutual destruction.

	Such opposing concepts should never be juxtaposed to create a term or describe a situation.

	With trade negotiations, Cui said an agreement has yet to be reached and remains a work in progress.

	Cui pointed out that in May after both sides reached an agreement and issued a joint statement, it was the US who had a change of heart, and almost overnight.

	Communication should be based on mutual respect and benefit and carried out in a balanced fashion.

	Cui explained the drastic reduction in China’s US investments was the result of the mercurial behavior of the Trump administration. He also added that further restrictions and barriers have dissuaded investors.

	China will do whatever is necessary to protect the legitimate interests of companies like Huawei and all Chinese in the country.

	“The US side can wait and see,” Cui said.

	Should things continue to move in the wrong direction, then a response could be imminent. However, if both countries can find a way to work together and head in the right direction, then things would improve.

	Both heads of state have provided strategic guidance for bilateral relations. And expects the two will be able to reach some sort of conclusion.

	Indicating that China is still willing to deal with the Trump administration, in recent years, as Cui pointed out, some progress has been achieved.

	China holds firmly that balanced dialogue, communication, and consultations are the only solution for the US and China.

	“And China is still committed to that,” Cui said.

	(Compiled by Lance Crayon and Da Hang) 

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","14:44  May 28  2019","14:44",14,44,5,28,2019,2019-05-28 14:44:00
"http://en.people.cn//n3/2019/0528/c90000-9582152.html","China's Urban Tea to explore North American market","
        
	NEW YORK, May 25 (Xinhua) -- Urban Tea Inc., a retailer of specialty tea and baked goods in China, announced its strategic business plan this week to expand its business to selected overseas markets.

	""The first phase of the plan will focus on the North American market,"" according to a statement from the company. It aims to open its first flagship store in the United States.

	The second phase of the plan is to explore the Southeast Asian market, it said. As many outbound Chinese tourists would bring domestic consumption habits and Chinese tea culture to Southeast Asia, an important destination for Chinese outbound travel, the company believes there is great potential for its products in the area.

	""Through the implementation of the overseas expansion plan, we expect to further expand brand awareness, promote the new Chinese-style tea culture, and promote the 'Freshly made, low-calorie' healthy eating concept,"" said Kan Lu, chief financial officer of the company, which was listed in Nasdaq under the ticker symbol of ""MYT"".

	Based in Changsha, central China's Hunan Province, the company markets a wide range of trendy tea drinks, light meals and pastries targeting the new urban generation.

	Since November 2018, it has opened nine company-owned stores in the province.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","10:41  May 28  2019","10:41",10,41,5,28,2019,2019-05-28 10:41:00
"http://en.people.cn//n3/2019/0528/c90000-9582113.html","Impact of U.S. tariff hikes on China's manufacturing sector controllable","
        
	BEIJING, May 27 (Xinhua) -- Tariff hikes by the United States will to some extent result in an increase of enterprise operation costs, lower competitiveness and fewer orders, but their impact on China's manufacturing sector is generally controllable, a senior official told Xinhua in an interview.

	The 200 billion U.S. dollars worth of Chinese goods on which the United States imposed additional tariffs accounts for 41.8 percent of China's exports to the country, but only 8 percent of China's total exports, said Wang Zhijun, vice minister of industry and information technology.

	Moreover, about half of the affected enterprises are foreign-funded enterprises, including many American companies, said Wang.

	In other words, the tariff hikes hurt not only the interests of Chinese enterprises and consumers, but also U.S. companies and consumers as well as the global supply chain, said Wang.

	Latest statistics from the National Bureau of Statistics (NBS) showed that the value added by China's major industrial firms increased 5.4 percent year on year in April, beating market expectations and posting an optimized structure.

	In addition, the purchasing managers' index for the manufacturing sector held steady at 50.1, remaining within the expansion range.

	NBS statistics also showed that profits of China's major industrial firms fell 3.7 percent year-on-year in April, thanks to a higher base in April last year and an earlier unleash of the market demand in March as lower value-added tax rate was implemented on April 1.

	Li Chao, an analyst with Huatai Research Institute, said that industrial profits would return to the positive territory, but how fast will depend on market demand, prices and the policy incentives of tax cuts and fee reductions.

	""Trade frictions may amplify short-term fluctuations but will not impact the long-term trend of asset prices based on what happened during the U.S.-Japan and U.S.-EU trade frictions,"" Li said.

	As enterprises may continue to foreload their exports, the data will not worsen in the second quarter, he said.

	BETTER STRUCTURE

	Based on figures from April, China's manufacturing sector has seen improving structure and efficiency. Among the 41 sub-sectors, 27 saw higher profits and 14 reported lower earnings in April.

	On the positive side, consumer product manufacturers and equipment producers maintained relatively fast profit growth, reflecting structural improvement.

	In the period, major special-purpose equipment producers recorded a 17.9 percent profit growth, while electrical machinery and device producers' profits climbed 14.5 percent.

	The structural change was in line with a shift in China's economic growth drivers from exports and investment to domestic consumption and high-end industries, analysts said.

	For every 100 yuan of revenue they generated, the costs they bore fell by 1.1 yuan from a year earlier to 88.7 yuan in April.

	Wang said that manufacturing firms' confidence had been enhanced thanks to the gradual unleashing of policy dividends as a result of the country's lower value-added tax rate.

	INNOVATION ENCOURAGED

	In the long run, innovation will be the main engine to propel the expansion of China's manufacturing industry. To encourage corporate innovation, China unveiled various measures, including establishing a series of innovation centers and laboratories, increasing support for enterprises in key fields and optimizing innovation-oriented policies.

	Wang said China will place greater emphasis on innovation in enterprises' development and urge them to increase research and development investment with more tax cuts and fund and loan issuances for innovation projects.

	More efforts will be made to facilitate research on core technologies, accelerate the intelligent, green and service-oriented upgrading of the manufacturing industry, and advance the integrated development of the manufacturing industry and industrial internet, Wang said.

	While enhancing resource sharing on various research platforms, the country will promote the application of scientific achievements, encourage domestic enterprises to carry out international innovation cooperation and intensify the protection of intellectual property.

	Despite the disruptions from the increased tariffs imposed by the United States, Wang said the country's manufacturing industry has a bright prospect.

	Official statistics showed that from January to April, actual foreign investment in China's manufacturing sector jumped 11.4 percent year on year.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","10:03  May 28  2019","10:03",10,3,5,28,2019,2019-05-28 10:03:00
"http://en.people.cn//n3/2019/0528/c90000-9582063.html","China says trade talks with U.S. must be based on mutual respect","
        
	BEIJING, May 27 (Xinhua) -- China on Monday said it always maintained the position that any trade consultation with the United States should be based on the principles of mutual respect, equality and mutual benefit.

	Foreign Ministry spokesperson Lu Kang made the remarks at a press briefing in response to U.S. President Donald Trump's recent remarks.

	Trump, who is visiting Japan, said earlier Monday that Washington was not ready to make a trade deal with Beijing.

	Lu said for some time, the U.S. side, including some high-level personnel, has made various comments on China-U.S. trade consultations. Sometimes they said a trade deal would be reached, and sometimes they said there might be some difficulties in reaching a deal, he added.

	""If you review China's remarks in the same period, you will find that our position has always been the same,"" Lu said, adding that China has always upheld the position that any difference between two countries, including China-U.S. trade disagreements, should be resolved through friendly consultation and negotiation.

        
		
        
        
        
        
        
                
        
        
		
		var addthis_config = {""data_track_addressbar"":false};
		
        ","08:53  May 28  2019","08:53",8,53,5,28,2019,2019-05-28 08:53:00
